trip_id,driver_id,rider_id,start_time,end_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,fare_amount,surge_multiplier,trip_distance_km,vehicle_type,payment_method,rating_by_rider
a5d62e19-864d-436f-8bb6-a53d753d0aea,f99ffe8b-b2bf-47f7-a9d7-a7bf75544cdb,fcd4b0b3-2e4b-44ab-ac53-130471cfccfc,2025-01-15 17:45:00,2025-01-15 18:00:00,40.65,-73.97,40.73,-73.89,37.82,2.0,1.88,uberx,card,4.5
6f9a4c80-a623-4750-9eab-851e6ae4f5b4,27c127cc-625d-46f6-8c0c-a6b1c754de6c,f501921f-8680-48f6-96a7-bda6445f35ab,2025-01-15 17:49:00,2025-01-15 18:24:00,40.65,-73.97,40.755,-73.98,24.1,1.2,8.65,black,card,3.5
7b7217f4-ed74-4e74-9310-2c7485748120,9986a371-cc79-4199-b28b-0623285373de,933a5663-24fd-4aa6-9830-fbc4304c3a6e,2025-01-15 17:50:00,2025-01-15 18:17:00,40.755,-73.98,40.755,-73.98,68.07,1.2,21.36,black,card,4.4
3107f286-c99f-405a-8c6d-87cc4edc5a5c,035e7a20-914e-4f20-b3eb-1fe1db32a8dd,68a0a86f-e70c-49cc-bdf6-aa555f4971a7,2025-01-15 17:51:00,2025-01-15 18:05:00,40.635,-73.79,40.635,-73.79,7.88,1.0,2.35,xl,wallet,4.1
6b1c7cfe-79bb-4fc2-8769-526c4b436dd4,4ec895d1-64e1-422f-b0dc-46656e7157af,bab32239-64f6-43e2-87b6-96a930c7ac04,2025-01-15 17:53:00,2025-01-15 18:11:00,40.635,-73.79,40.65,-73.97,72.63,1.0,25.26,uberx,cash,4.9
60e9855d-163d-43fd-b730-68f375255069,1dee7efa-3a29-4066-892b-d5ed88b4bc83,997fbdf9-ddd0-4562-ac09-c33c56f83f16,2025-01-15 17:55:00,2025-01-15 18:22:00,40.755,-73.98,40.635,-73.79,39.61,1.0,0.61,xl,card,3.8
8ec3065d-cb30-4d3c-ae2c-eb477e25da34,d07b03bf-d7d5-4e5b-b0aa-6b20eb28311f,c3ae4979-4d89-46e0-8fa0-98de485f22d1,2025-01-15 18:01:00,2025-01-15 18:24:00,40.755,-73.98,40.71,-74.01,52.79,1.2,7.78,black,wallet,3.1
b35608b1-8e4f-48d8-855e-77600c921c14,717ee9ea-414f-45ff-8857-74ae8524b47a,655b6e19-b026-4bfd-ac51-4027294787ff,2025-01-15 18:03:00,2025-01-15 18:14:00,40.755,-73.98,40.635,-73.79,54.45,1.5,22.36,uberx,card,3.0
cf1fadc6-345b-44aa-8dce-8907669b01ae,e549e779-aeb0-414f-8e09-0c8c2a4c5f49,379729d0-01a3-42fc-914d-894003bd7ebd,2025-01-15 18:04:00,2025-01-15 18:17:00,40.77,-73.96,40.755,-73.98,72.13,1.0,9.83,uberx,card,4.7
767387fb-a68f-48df-9fcf-646b198b1bfb,d72a22e5-4805-423f-a8e4-87624dcb7c69,1695f0a3-7188-41bc-a1f0-a09cdfcb3165,2025-01-15 18:06:00,2025-01-15 18:35:00,40.73,-73.89,40.635,-73.79,52.75,1.0,3.51,xl,cash,4.0
dbc75366-e0b1-4c49-bcc6-615a78b031dd,6fb2e178-1a5d-4ed6-af89-64bf6f5f79b7,c5d6073d-bd62-4108-8900-b760f97c6be0,2025-01-15 18:08:00,2025-01-15 18:41:00,40.635,-73.79,40.65,-73.97,51.05,1.0,11.13,comfort,card,4.6
00459d84-3852-42f7-9b1b-b325db526eae,8ce06683-264f-4eb5-a498-b7679df53612,3a0c6169-d750-4aef-bd17-fc17e803a75d,2025-01-15 18:12:00,2025-01-15 18:22:00,40.77,-73.96,40.73,-73.89,10.0,2.0,8.48,xl,wallet,3.5
d67ace1f-8a89-4264-af0e-7222fe82a801,9382034e-9981-4d39-9195-511df6f3a7b2,8a1b08f1-86a0-4485-99be-11a7c6d018f7,2025-01-15 18:15:00,2025-01-15 18:36:00,40.755,-73.98,40.77,-73.96,43.88,1.0,25.36,black,wallet,3.7
1366120b-4a82-43f0-8cdb-e384f254f58d,96c583db-4853-4ead-b8b3-d9b4a3d85fdf,aca91e55-a37f-4de1-aef8-08de617403fb,2025-01-15 18:18:00,2025-01-15 18:36:00,40.635,-73.79,40.635,-73.79,16.26,1.0,9.74,black,cash,3.1
83db8e93-d2c9-4ec8-9ac6-4c4b32219f42,c754789a-562d-404f-8a12-64e0c72096c8,7ad6396c-3d6e-4b3d-896c-e2cf9d6a653e,2025-01-15 18:21:00,2025-01-15 18:46:00,40.77,-73.96,40.65,-73.97,60.31,1.0,23.77,black,card,4.9
d163ba8b-dfe4-4451-a5c0-d73ac7979fff,68040d54-3d86-465d-b725-ec6fc49a939f,e88dea8e-319a-4e10-af6e-7d2aa06607a1,2025-01-15 18:24:00,2025-01-15 18:43:00,40.73,-73.89,40.65,-73.97,43.42,1.0,26.81,black,wallet,4.3
673c015e-d265-434c-9f03-492d9514fe3b,ccaef6e6-ed55-4639-aad7-c8a520e9615d,cffc6eac-2c38-412e-a2f3-c3c131cf1590,2025-01-15 18:22:00,2025-01-15 18:52:00,40.77,-73.96,40.73,-73.89,56.02,1.0,13.3,black,card,4.9
dfe6bf2a-ac89-4127-bce7-9fc274d5a539,5146d429-c663-4259-ac26-b16b4fb657e2,9657e3b8-7746-46bc-96e6-f0e494708798,2025-01-15 18:26:00,2025-01-15 18:45:00,40.73,-73.89,40.755,-73.98,8.13,2.0,27.34,comfort,card,3.5
a2337dc9-7b9d-44bc-8c81-74f3c7d7ea19,c22eb5eb-c3d1-40c7-b3f5-500dae3ec85d,aa56b31c-b878-4658-b72b-ff6d79ef0914,2025-01-15 18:31:00,2025-01-15 18:51:00,40.755,-73.98,40.65,-73.97,11.36,2.0,11.63,uberx,card,4.2
78eb8b96-be21-4979-ad5b-f8e302177c67,bcf431b2-86b6-4102-ada1-638c1d06bafb,7de96a9e-bf4e-4700-b4f4-e13ff37da5c1,2025-01-15 18:33:00,2025-01-15 19:05:00,40.73,-73.89,40.65,-73.97,58.72,2.0,28.94,xl,cash,4.4
7157d4b5-a2e1-457b-bf78-afcca6127627,a5dea569-f222-4d37-ba4a-7831de6138d9,12fe59e1-193c-4a1d-8291-619ee869bc39,2025-01-15 18:34:00,2025-01-15 19:00:00,40.635,-73.79,40.65,-73.97,10.41,1.2,3.13,xl,card,3.6
010fc208-bac5-4f03-86ef-951f998a8874,ea810012-a438-4061-8dd1-b3db5a92e307,49fd62f7-af3b-4a86-9c48-13bb3da79a60,2025-01-15 18:38:00,2025-01-15 19:21:00,40.755,-73.98,40.65,-73.97,10.34,1.5,20.77,black,wallet,4.7
d1df5aa2-edc4-4dcb-a5bc-9c0cc81f4ffc,3b89830c-07fa-4d82-98dc-44cf3a93164f,e5feb021-cf10-49e1-8e55-73ebc1b79020,2025-01-15 18:38:00,2025-01-15 18:53:00,40.635,-73.79,40.71,-74.01,5.91,2.0,15.07,xl,card,4.9
2095989d-aa19-4c68-b509-060e932b67b5,95e0e007-5c86-4bed-aead-fe08d85b02ed,457fe97d-f4cf-448c-a1b5-0be908a97392,2025-01-15 18:43:00,2025-01-15 19:19:00,40.65,-73.97,40.71,-74.01,76.74,1.0,11.94,black,wallet,4.8
0cb96f9f-8936-4cb8-91b4-34596d192e68,cf13cf82-8c3e-4133-8774-13b72ebd5403,14a10152-65d8-45f7-9d11-1afe29d806c8,2025-01-15 18:42:00,2025-01-15 19:21:00,40.71,-74.01,40.755,-73.98,60.31,1.0,19.17,comfort,card,4.5
bb410cfb-d409-4a18-a1cd-a773d54e7cbc,3a189b9c-6098-4d42-baa3-d1273523f304,10705bd9-7efc-434d-a6cd-cbdf0004ee5b,2025-01-15 18:46:00,2025-01-15 19:11:00,40.73,-73.89,40.635,-73.79,31.49,2.0,21.26,comfort,wallet,3.6
94778201-2319-46f6-b5f4-9cc200fed7fd,930a521c-c0a2-40d9-af6e-2cdbc1b89965,f61d83d3-6f8a-4304-8631-d18756da4072,2025-01-15 18:49:00,2025-01-15 19:02:00,40.71,-74.01,40.65,-73.97,27.24,2.0,0.63,uberx,wallet,3.6
9cdb7d49-6454-4533-98d4-d0692322e569,f3fa5716-1898-4879-941a-013938b85d4e,8c3cd516-fea9-4aa4-8dc0-56ebfeb60780,2025-01-15 18:50:00,2025-01-15 19:15:00,40.71,-74.01,40.73,-73.89,31.23,1.0,5.43,comfort,card,4.9
7cc8db7b-9e3c-4ab8-9623-d0aa5f8f91a3,8b3ef1bf-3993-4e6c-9cea-dc5cf8e6fcac,34f2e64a-cfae-4d82-a096-ee1e46beee9c,2025-01-15 18:53:00,2025-01-15 19:19:00,40.73,-73.89,40.635,-73.79,63.1,1.2,21.53,comfort,card,3.0
6d5a1d15-1896-4f6c-bc17-a993cb47afa5,1576b89a-2e7e-484f-9452-20c7f8edb7f2,5297e3d6-0b76-4013-9c67-1e0621cedbfa,2025-01-15 18:57:00,2025-01-15 19:26:00,40.755,-73.98,40.73,-73.89,54.6,1.0,20.16,uberx,wallet,4.4
3e8745e5-c4b8-4254-a5f7-5f93835337d7,1f465c97-a5e4-4f41-9f6a-501784a5e99b,2a6af52d-f5c1-45ba-8746-a1063b144399,2025-01-15 18:57:00,2025-01-15 19:41:00,40.65,-73.97,40.635,-73.79,18.89,1.0,29.0,xl,cash,4.4
b9203365-9478-45fd-99b3-d5bfef3beb6a,fa8be1f8-0db9-4c9c-a3b3-a7f4706c8f37,7cbf3bf7-d6a3-4033-bb13-1e21edb7f1d6,2025-01-15 19:00:00,2025-01-15 19:39:00,40.635,-73.79,40.755,-73.98,18.06,2.0,22.95,black,card,4.2
c36c6429-f390-4e0b-bcbd-a9561c0fd269,dadd745a-867f-43dc-af8d-b0dadbf79dd3,52132f9c-d92d-4758-ad93-464affd0a4b2,2025-01-15 19:03:00,2025-01-15 19:13:00,40.77,-73.96,40.65,-73.97,12.38,1.0,28.55,black,cash,5.0
63929698-b59a-4052-9bd0-393fcbb42c9e,e3255170-5ad3-4bf1-b0a0-bbcad34d54d0,9900d47f-cba8-4aca-99ee-9b2818cd468a,2025-01-15 19:09:00,2025-01-15 19:44:00,40.635,-73.79,40.65,-73.97,54.52,2.0,21.22,xl,card,3.6
499913f3-255a-4e74-a7d0-f0dca08a6ee7,551ee253-ba98-462b-bfba-e22f6dd8aa6f,6bba141f-a927-4332-96d4-3d864d3e9034,2025-01-15 19:07:00,2025-01-15 19:24:00,40.77,-73.96,40.77,-73.96,62.33,2.0,9.29,uberx,card,3.7
fa6946c2-f78a-4ba4-a60e-3d171f30ab66,183f60c0-b4c0-4e83-b779-577892562e97,87bd069e-b429-4cbc-b56f-c408d4c83f8e,2025-01-15 19:10:00,2025-01-15 19:52:00,40.635,-73.79,40.73,-73.89,24.88,1.0,3.61,xl,card,3.2
52b16660-47d4-4f9e-9c47-b7767bd762b8,5ff1aac5-291b-4a8c-b298-781c12cf7c8f,2c41ddb9-afad-4aee-8f2d-49d53f572b3b,2025-01-15 19:14:00,2025-01-15 19:50:00,40.73,-73.89,40.635,-73.79,6.57,1.0,23.56,comfort,card,3.9
b755ec95-f5a5-4542-a931-78b31e081eb6,c127c519-eb74-4cfd-812f-36365038c6b2,0cd21134-c9a6-4ba9-be4a-ce01cd644c85,2025-01-15 19:18:00,2025-01-15 19:40:00,40.65,-73.97,40.635,-73.79,11.16,2.0,19.5,uberx,cash,3.5
525f8235-bf66-49db-bb58-84c05b5aea6c,45658bf1-0fd9-4147-9056-494b301c227e,cc7ef101-922a-4b82-97f0-8f11d0ff0019,2025-01-15 19:18:00,2025-01-15 19:58:00,40.77,-73.96,40.71,-74.01,77.59,1.0,1.92,uberx,card,3.7
035df868-e136-4947-8733-3f959aad3ade,dadd4d93-b357-47f2-a21a-7ddeb4feb46f,a406a177-5ede-4d30-83d9-a325024a1ad7,2025-01-15 19:21:00,2025-01-15 19:35:00,40.755,-73.98,40.77,-73.96,27.16,1.0,11.12,uberx,wallet,4.7
6dfb93ce-b8b6-443a-8523-17f715d8e888,f7ca6c12-90c2-425b-8c1e-1e627afed05c,93c8c171-ef33-4ca3-9169-96e3427ac15f,2025-01-15 19:26:00,2025-01-15 19:45:00,40.635,-73.79,40.71,-74.01,62.69,1.0,28.73,black,wallet,4.9
a2ab45eb-9463-4620-b4a0-850793b8760e,d57d0499-7f10-4424-9411-e825d0a071cf,050720e3-19d5-4b75-8b95-9fc03924ec54,2025-01-15 19:29:00,2025-01-15 20:06:00,40.635,-73.79,40.71,-74.01,51.85,1.0,15.26,xl,cash,3.4
c1010472-ca64-45ae-986e-fa804b56dac2,07d27cf1-768e-4f7e-873c-8aad49ec2272,bb227cf8-76cd-46f5-8e19-90cb7257eef5,2025-01-15 19:28:00,2025-01-15 19:56:00,40.77,-73.96,40.71,-74.01,33.65,1.0,13.27,uberx,card,3.7
0fef6bb4-a484-4a3b-b8ea-ed11a9a0e0c1,d97c6cf1-4e3f-4fea-bfe6-cc2df76937cf,4c462d37-d7c5-4f8c-997d-9506cc2afc12,2025-01-15 19:34:00,2025-01-15 20:12:00,40.755,-73.98,40.73,-73.89,20.43,1.2,14.0,uberx,wallet,4.9
2260322c-3162-4e25-8b0b-b24292f10745,0f5f719c-dcf7-41f7-ae74-c95ec4b37c1d,d8fb9bae-1f0a-4f33-9d14-36e769f79338,2025-01-15 19:34:00,2025-01-15 20:05:00,40.755,-73.98,40.73,-73.89,14.1,1.2,6.66,uberx,cash,3.1
8a211b55-60e3-4072-bdd3-da9fcdec0e60,b2e7ab40-037f-4afd-b805-1eea6ae71ccc,9458d1d5-fac1-4ab8-a089-37778cd3b662,2025-01-15 19:36:00,2025-01-15 20:03:00,40.73,-73.89,40.755,-73.98,51.13,1.5,11.38,xl,card,3.2
a9c00055-7f8b-4e5e-9019-0c84184ef0b6,9e08542f-e00c-4b94-95e7-30d8046dbf0f,8b7250f4-b463-45fb-881d-e3333bf0a3d2,2025-01-15 19:41:00,2025-01-15 20:25:00,40.73,-73.89,40.755,-73.98,63.1,2.0,11.41,black,wallet,3.3
c22ae5e9-8ba8-4d48-8c0f-2c92ad5f3b5d,387a0cc5-57c1-48da-9b02-51cc8ff70d83,1137fcb5-295f-4080-955b-41e6be936517,2025-01-15 19:41:00,2025-01-15 19:52:00,40.73,-73.89,40.71,-74.01,53.29,1.0,2.04,comfort,wallet,4.2
88bf909c-a206-4468-8319-9b253e5769ff,b2b85935-e1f7-4352-bf15-c2b2dc5266c9,7747c996-8f1b-432b-932c-7cf939fa67cc,2025-01-15 19:45:00,2025-01-15 20:20:00,40.73,-73.89,40.77,-73.96,44.77,1.0,23.14,black,cash,3.3
46d1a306-9fd1-4738-89f8-6a61bdd21371,d1337eee-32c5-48de-a14f-18b1c71781bf,a3ff314b-e4c3-4978-a37e-818afcc1407c,2025-01-15 19:45:00,2025-01-15 20:12:00,40.73,-73.89,40.635,-73.79,8.15,1.2,12.79,uberx,card,4.9
1cfa2e5d-41dd-497c-9bb0-2059e7f2dd20,602dddbf-f100-43f6-a7c2-00bedba266bf,a237a1b2-e3a5-4007-9132-b4dfba30db78,2025-01-15 19:48:00,2025-01-15 20:19:00,40.73,-73.89,40.73,-73.89,77.64,1.0,24.75,black,card,3.9
90e38fad-54ec-43be-a39d-8b39ac5b39f3,59d77806-30cf-48a2-9280-4d8485d1cf1d,ba985a17-a45b-4788-a43b-bb9d86b2b60c,2025-01-15 19:50:00,2025-01-15 20:29:00,40.65,-73.97,40.77,-73.96,64.9,1.2,25.59,black,wallet,4.0
65ee2540-8899-41b6-a667-5943f1a563ea,a58199f9-9f84-43f0-9fa5-7d0e23c0311c,d04662e5-2635-4e03-93c2-3f13f4602e66,2025-01-15 19:56:00,2025-01-15 20:39:00,40.755,-73.98,40.65,-73.97,26.96,1.0,6.75,comfort,wallet,3.5
c5a61127-cede-48ff-baa9-ba5687b9b329,2ecf7f40-c2fd-44cf-ba46-bb9f2a9c0f38,53038a59-3a54-4686-9756-3d87326eea87,2025-01-15 19:55:00,2025-01-15 20:36:00,40.73,-73.89,40.73,-73.89,78.5,1.2,19.89,xl,wallet,3.9
72704811-3843-43fb-9480-2c10c79a1d65,a965a895-71c9-4089-acf2-5ef6f6749198,ebce4953-fbca-4296-99fb-1e20598d8133,2025-01-15 19:58:00,2025-01-15 20:41:00,40.755,-73.98,40.73,-73.89,50.14,2.0,14.43,xl,card,4.3
f21f598f-786a-49f2-b6b7-004f6e719c5d,75ab8db9-bc9a-48db-8ff5-bc67f1303d87,543e90fa-3383-4f20-8c81-b17946814699,2025-01-15 20:03:00,2025-01-15 20:12:00,40.755,-73.98,40.755,-73.98,48.68,2.0,26.46,black,cash,4.5
f7db63c9-9c01-4e3c-95fb-59d219b4789b,3d36fd59-4b92-416d-9b58-6d3491bc534d,dedc6a9a-9340-4d3e-90b6-88adc175c3ad,2025-01-15 20:06:00,2025-01-15 20:28:00,40.71,-74.01,40.635,-73.79,61.11,1.5,6.86,black,cash,4.5
3245c581-2783-452d-88e1-52f07e0ae913,a5634566-eb73-48c6-9e73-fbfb9394148a,21f7439c-42a1-4871-a548-a5f80ff4cb17,2025-01-15 20:06:00,2025-01-15 20:47:00,40.65,-73.97,40.635,-73.79,65.88,1.5,20.5,xl,card,4.2
fb8083b5-0e22-424b-be13-87d439a6fdad,7402dd33-5d53-4c1f-a47f-993a2c417e9a,d744edf4-8bff-48f3-9f8e-571d5f721946,2025-01-15 20:11:00,2025-01-15 20:54:00,40.73,-73.89,40.65,-73.97,54.24,1.2,18.43,xl,cash,4.8
bb7624c1-8c9d-45ba-9a51-ca554049c4d6,0105b8d9-b312-4206-97a8-e291322f4784,a0f0c626-b3dc-4267-96b5-fc4a99b282af,2025-01-15 20:12:00,2025-01-15 20:25:00,40.635,-73.79,40.65,-73.97,14.61,1.0,9.21,comfort,wallet,4.6
f4ebd47e-68af-4faa-84aa-7b5ae42e0f78,2cb559c3-60e5-4e93-a8ed-986c7ced7707,9f7111e2-1cd9-45e0-b5f7-d803fcc8653c,2025-01-15 20:12:00,2025-01-15 20:31:00,40.77,-73.96,40.73,-73.89,30.37,2.0,4.53,uberx,cash,4.5
b8bcbcf2-411e-494a-96ce-f4ee45524dda,1c916c73-9364-444c-b852-198316cec853,90bd2035-2179-4514-9306-0d1cae11b79e,2025-01-15 20:17:00,2025-01-15 20:27:00,40.635,-73.79,40.71,-74.01,74.61,1.0,19.72,black,cash,3.1
7e630c02-ad67-44d4-a99c-7b932213a522,8c24afbd-f8ae-4ca2-a9a8-f09887ce1540,119eb5ce-14b9-44ce-b874-fd5d21bb988d,2025-01-15 20:18:00,2025-01-15 20:43:00,40.65,-73.97,40.755,-73.98,21.85,1.0,22.29,xl,cash,3.0
257b73c7-0f72-4b8b-a5ad-4dfd3890f459,a6286b37-c26b-4542-9f7e-358b48545246,7c3ecf8a-ecbf-4c0a-9153-39ce318d2cef,2025-01-15 20:23:00,2025-01-15 20:51:00,40.77,-73.96,40.755,-73.98,32.91,1.2,9.81,black,wallet,3.4
83b7871f-269a-4f92-b838-9b5db6d7f033,edcbfa3f-ad8c-447c-a2bd-0e09260d799d,c17bd7b5-78f8-4a9b-92fd-bcdbc0362511,2025-01-15 20:26:00,2025-01-15 20:48:00,40.65,-73.97,40.73,-73.89,37.41,1.0,19.52,black,card,4.3
a6bfc04f-bb9b-40c2-8730-36ce1cb34bf6,0dd91f99-4948-47a1-9f80-b758ec96ecfb,477cdf07-5902-4773-a80e-4eb4f5be3667,2025-01-15 20:25:00,2025-01-15 21:05:00,40.755,-73.98,40.77,-73.96,37.96,2.0,12.16,xl,wallet,3.8
2a501186-e4b3-4e4a-9bec-4e4d2a1b4f9c,2a48ad95-91e0-466e-bb95-aa5111c1283a,fe798dd3-4ce3-45c5-98da-54c36c97cced,2025-01-15 20:31:00,2025-01-15 21:13:00,40.77,-73.96,40.71,-74.01,50.97,1.0,21.54,comfort,card,3.8
db174d86-f3e4-4559-b912-6f30d6023e9b,da9a525d-e410-407d-86f5-c187a06f2d80,e28e8e17-b5bc-4acb-81ce-f009ebffa26b,2025-01-15 20:31:00,2025-01-15 21:04:00,40.755,-73.98,40.73,-73.89,75.73,1.5,6.38,black,card,4.8
76a9f3c2-6524-40f5-bb86-7b5a23896a24,43f02ebd-81fd-4101-9a73-48dc737a1395,e270262d-c9e1-4f0b-acf3-9928f2dbe59b,2025-01-15 20:36:00,2025-01-15 20:51:00,40.635,-73.79,40.71,-74.01,23.05,1.0,26.76,comfort,card,4.8
e2bd09f3-4d5f-4410-881f-68d3246374d7,49bb0df6-a4fc-46da-8703-d072c8a867b6,8408e305-aaa2-46ed-b4be-2851be032227,2025-01-15 20:35:00,2025-01-15 21:18:00,40.635,-73.79,40.71,-74.01,14.11,1.0,8.98,xl,cash,4.8
d4b94d51-d049-493b-9c7c-55732fb7c600,53e69f2b-6282-4181-bb0a-39b70a5d2509,4edf8680-b8c4-45a7-a9a1-af0a76a2e874,2025-01-15 20:38:00,2025-01-15 21:15:00,40.77,-73.96,40.71,-74.01,19.81,1.0,11.35,uberx,cash,3.6
7efda3eb-9e06-4dce-b959-fbb47523f7dc,0ef26b27-809e-4aca-b9f7-2fa507d2a40a,53ad7f08-a486-48b9-9cc1-b801299462ef,2025-01-15 20:44:00,2025-01-15 21:14:00,40.77,-73.96,40.73,-73.89,71.52,2.0,2.21,uberx,card,4.4
983e2467-c1d1-4636-89a8-cbf4ea125447,dfbe381e-4760-40a9-93f1-49b6d4c8273b,b8fe2874-726e-4026-ac7d-700f8d65d68b,2025-01-15 20:45:00,2025-01-15 21:06:00,40.73,-73.89,40.755,-73.98,53.44,2.0,3.79,black,card,3.5
9f3fe8ef-36b0-4593-a9f2-647a56c3fab6,de9ecf12-27e2-4c34-adc8-3d66656d9029,2a934a8c-e447-461e-b47f-f88e727416d6,2025-01-15 20:46:00,2025-01-15 21:07:00,40.65,-73.97,40.755,-73.98,26.44,1.0,15.72,xl,cash,3.4
65cb3273-2f16-4264-8811-eba8bfaa274e,9b3222d7-8908-408a-a1bf-56d78251d695,7198b045-6dba-4682-b4d8-2695512fd815,2025-01-15 20:48:00,2025-01-15 20:57:00,40.73,-73.89,40.71,-74.01,66.2,1.2,8.39,comfort,wallet,3.4
d50649ae-8f2f-4e1a-ab4c-539df19dccaf,743cfb23-a49f-4a3a-ac3a-cc88f83fd752,a51dab28-ca52-4fd2-9506-94e4ddacb70f,2025-01-15 20:53:00,2025-01-15 21:37:00,40.65,-73.97,40.77,-73.96,69.6,1.0,25.15,black,card,3.7
2a369bca-851c-45dd-bb2c-fb64d9b9758d,0a45aace-2203-44e1-b9b4-d0f13a53c07b,13c93b1b-31c8-4328-82d5-8aae4877147e,2025-01-15 20:54:00,2025-01-15 21:06:00,40.73,-73.89,40.635,-73.79,68.49,1.2,0.93,xl,wallet,3.9
d45c8a8d-de82-45ec-bab1-3a3c64494856,3da6162b-af62-4406-a208-6e79ec332cc2,98f4b98e-23e1-45e4-93c4-1cd9b3f71c74,2025-01-15 20:55:00,2025-01-15 21:16:00,40.755,-73.98,40.73,-73.89,73.92,1.2,11.68,xl,cash,4.7
4735856c-920d-4b58-881e-5bafb7099214,7256847a-660b-4ce4-adde-9b2010d0d080,5cf0186c-2a1f-4adf-88bf-3ef15f7d40dc,2025-01-15 20:59:00,2025-01-15 21:31:00,40.77,-73.96,40.635,-73.79,23.92,1.0,10.45,comfort,card,3.2
175e74d1-9c5d-45ba-9f75-8c9bd231cc58,60e6363b-453e-4fa9-bb37-04aa4ab3131a,ef5b9445-c543-4525-af61-6922e982133d,2025-01-15 21:04:00,2025-01-15 21:31:00,40.635,-73.79,40.77,-73.96,61.63,1.0,1.07,black,wallet,4.5
616718e7-38b3-40c4-9637-ada25c47ff2c,36d1fa3f-ffc6-413c-ad4d-7666150e790f,517c6368-60cf-47bc-988e-4081c7fb2513,2025-01-15 21:05:00,2025-01-15 21:14:00,40.65,-73.97,40.73,-73.89,39.54,1.5,4.17,xl,wallet,4.1
f3719dc4-f805-4b93-a567-c9f8bfd22994,de36ec05-0622-41e3-890e-7cde92afef0c,2d70505b-8a3a-4067-95c6-6f12e85264c3,2025-01-15 21:07:00,2025-01-15 21:20:00,40.65,-73.97,40.71,-74.01,68.15,2.0,12.7,xl,wallet,3.6
e1702b1b-5bde-4ec1-8c4c-b59b3adbb6d4,581d0707-1bc9-4dd6-ae2a-816c4b0351d0,63ff7ec3-7743-46c4-be3c-a7a874bfa65e,2025-01-15 21:08:00,2025-01-15 21:32:00,40.635,-73.79,40.755,-73.98,59.64,2.0,15.04,xl,cash,4.0
c9381e8c-b61e-4689-b581-ce7af0c1f1e2,32db0715-8e96-4d4f-abea-ceb2e28780fd,0656cbfe-aebc-46af-b819-850608def7ab,2025-01-15 21:14:00,2025-01-15 21:46:00,40.73,-73.89,40.635,-73.79,63.23,1.0,12.43,comfort,cash,3.6
f0d65c49-1092-4f21-b778-2bba0dc8c847,861e37a6-68d2-4b70-998d-e5d733d8b36b,7fcf3c3c-9fe4-47c7-960a-0e931747222f,2025-01-15 21:16:00,2025-01-15 21:51:00,40.65,-73.97,40.65,-73.97,54.21,1.5,16.16,black,wallet,4.2
2ea5aaa4-e7d0-4981-a46a-9af2fae46c96,30792c91-f18f-44dd-acb9-4b0422362938,26dc57fd-e194-4fb4-98c1-afdf3361dea6,2025-01-15 21:17:00,2025-01-15 21:26:00,40.755,-73.98,40.65,-73.97,18.31,2.0,18.06,black,wallet,3.9
be5804c7-9fe0-4a55-b925-ba444efde209,e88ed226-a442-4413-8ff8-b99d8a566abb,40ccec6e-f45d-4c5d-8297-2e6e94e6885f,2025-01-15 21:19:00,2025-01-15 22:01:00,40.77,-73.96,40.77,-73.96,45.88,1.0,0.79,black,cash,3.3
f4da45f1-d5aa-4ce1-bb56-d6a6d89113b5,12942d63-8b4c-4b67-952e-6f98dd1086d8,49a66776-f8af-4913-902b-381a11479756,2025-01-15 21:23:00,2025-01-15 22:07:00,40.635,-73.79,40.71,-74.01,78.85,2.0,14.19,black,wallet,3.2
7674850c-0a81-467c-b8e7-07ac73f47d8c,5a5a5d8f-ce84-462c-a928-0cd2940ea0df,cf0729fc-4446-4201-ba7f-46ee1225820d,2025-01-15 21:22:00,2025-01-15 21:34:00,40.77,-73.96,40.635,-73.79,75.3,1.2,28.92,uberx,wallet,4.1
5081a94e-08d2-4f5d-9806-dfecc017f122,79d4736f-a414-4948-9d82-360b84956203,02937fd9-9741-43cb-84a1-87fb7281c31a,2025-01-15 21:27:00,2025-01-15 21:35:00,40.65,-73.97,40.71,-74.01,8.24,1.0,15.81,uberx,cash,4.8
56dc6e92-232a-4feb-b48b-c1191dacfa21,f2b5ef5f-d869-475b-9360-985c87db9dfc,05965b5e-b9c5-429a-bbfa-01e8b2df42c5,2025-01-15 21:29:00,2025-01-15 21:48:00,40.65,-73.97,40.635,-73.79,17.36,1.0,20.49,black,wallet,3.7
415fbc22-306d-4f1b-a839-9a41fc3663d4,200554fb-9334-4674-a73f-b6e343c22389,c967c794-681b-44c7-a675-a8e3ec98d377,2025-01-15 21:31:00,2025-01-15 22:14:00,40.635,-73.79,40.77,-73.96,14.88,2.0,9.7,comfort,wallet,4.5
91e88aa6-c742-441d-a14f-38b0b077046c,bc72de06-0bc3-44d1-9cf6-248389aed024,1595608b-5c0a-45fa-9c75-8e84ffe61de7,2025-01-15 21:36:00,2025-01-15 22:06:00,40.755,-73.98,40.77,-73.96,59.45,1.0,23.33,uberx,wallet,4.3
7f524f8a-d920-413a-b789-80fa157567b4,2d43dfd3-5bd3-463f-a175-3000a124112b,38f6a1c1-7f94-4fce-bf1d-acf22cca1c5f,2025-01-15 21:35:00,2025-01-15 22:13:00,40.71,-74.01,40.65,-73.97,66.33,1.5,23.3,xl,cash,4.9
